Graph String Name,Masrik Form of adjacency matrix
JCQeHrcMaq?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 1 0 1 0 0 0 0 0]
[1 0 1 0 0 0 0 1 1 0 0]
[1 0 0 0 0 1 0 0 0 1 1]
[0 1 1 0 1 0 0 1 0 0 0]
[0 1 0 0 0 0 0 1 1 1 0]
[0 0 0 1 0 1 1 0 0 0 1]
[0 0 0 1 0 0 1 0 0 1 1]
[0 0 0 0 1 0 1 0 1 0 1]
[0 0 0 0 1 0 0 1 1 1 0]"
JCQeHqs]AU?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 0 0 0 0 1 0 1 1 0]
[1 0 0 0 0 0 1 0 1 0 1]
[0 1 1 0 0 0 1 1 0 0 0]
[0 1 0 1 1 1 0 0 0 0 0]
[0 0 1 0 0 1 0 0 0 1 1]
[0 0 0 1 1 0 0 0 0 1 1]
[0 0 0 1 0 0 0 1 1 0 1]
[0 0 0 0 1 0 0 1 1 1 0]"
JCQeHrK]@e?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 0 0 0 0 1 0 1 1 0]
[1 0 0 0 0 0 1 0 1 0 1]
[0 1 1 0 0 0 0 0 0 1 1]
[0 1 0 1 1 0 0 0 1 0 0]
[0 0 1 0 0 0 0 0 1 1 1]
[0 0 0 1 1 0 1 1 0 0 0]
[0 0 0 1 0 1 0 1 0 0 1]
[0 0 0 0 1 1 0 1 0 1 0]"
JCQeHrK[`q?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 1 0 0 0 1 1]
[1 0 0 0 0 0 1 0 0 1 1]
[0 1 0 1 0 0 1 1 0 0 0]
[0 1 0 0 1 1 0 1 0 0 0]
[0 0 1 0 0 1 1 0 1 0 0]
[0 0 1 0 0 0 0 1 0 1 1]
[0 0 0 1 1 0 0 0 1 0 1]
[0 0 0 1 1 0 0 0 1 1 0]"
JCQeHqqVBQ?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 1 0 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 1 0 0 0 0 0 1 1 0]
[0 1 0 1 0 0 1 0 1 0 0]
[0 0 1 0 0 1 0 0 0 1 1]
[0 0 0 1 0 0 0 0 1 1 1]
[0 0 0 0 1 1 0 1 0 0 1]
[0 0 0 0 1 0 1 1 0 0 1]
[0 0 0 0 0 0 1 1 1 1 0]"
JCQRFaYZ@[?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 0 0 0 0 0 0 1 1 1 0]
[1 0 0 0 0 0 0 1 1 0 1]
[0 1 1 0 0 0 0 1 0 1 0]
[0 1 1 0 0 0 0 0 1 0 1]
[0 0 0 1 1 1 0 0 0 0 1]
[0 0 0 1 1 0 1 0 0 1 0]
[0 0 0 1 0 1 0 0 1 0 1]
[0 0 0 0 1 0 1 1 0 1 0]"
JCQRFPwJck?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 0 0 0 0 0 0 1 1 1]
[1 0 0 0 0 1 1 1 0 0 0]
[0 1 1 0 1 0 0 0 1 0 0]
[0 1 0 0 1 0 0 1 0 1 0]
[0 0 1 0 1 0 1 0 0 0 1]
[0 0 0 1 0 1 0 0 0 1 1]
[0 0 0 1 0 0 1 0 1 0 1]
[0 0 0 1 0 0 0 1 1 1 0]"
JCQREewZ@[?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 0 0 0 1 1 1 0 0 0]
[1 0 0 1 0 0 0 0 1 1 0]
[1 0 1 0 0 1 0 0 0 0 1]
[1 0 0 0 0 1 0 0 1 0 1]
[0 1 0 1 1 0 0 0 1 0 0]
[0 1 0 0 0 0 0 1 0 1 1]
[0 1 0 0 0 0 1 0 0 1 1]
[0 0 1 0 1 1 0 0 0 1 0]
[0 0 1 0 0 0 1 1 1 0 0]
[0 0 0 1 1 0 1 1 0 0 0]"
JCQUbQsY`Y?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 1 0 0 0 1 0 0 0]
[1 0 1 0 0 0 0 1 1 0 0]
[1 0 0 0 0 0 0 1 1 1 0]
[0 1 0 0 0 0 1 0 0 1 1]
[0 1 0 0 0 1 0 0 0 1 1]
[0 0 1 1 1 0 0 0 1 0 0]
[0 0 0 1 1 0 0 1 0 0 1]
[0 0 0 0 1 1 1 0 0 0 1]
[0 0 0 0 0 1 1 0 1 1 0]"
JCQU`ZoJRS?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 0 0 0 0 1 0 1 1 0 0]
[1 0 0 0 0 0 0 1 0 1 1]
[0 1 1 1 0 0 0 1 0 0 0]
[0 1 1 0 0 0 0 0 0 1 1]
[0 0 0 1 1 1 0 0 1 0 0]
[0 0 0 1 0 0 0 1 0 1 1]
[0 0 0 0 1 0 1 0 1 0 1]
[0 0 0 0 1 0 1 0 1 1 0]"
JCQTbRoJaY?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 0 0 0 0 1 0 1 1 0 0]
[1 0 0 0 0 0 0 1 0 1 1]
[0 1 1 1 0 0 0 0 1 0 0]
[0 1 1 0 0 0 0 0 1 1 0]
[0 0 0 1 1 0 0 0 0 1 1]
[0 0 0 1 0 1 1 0 0 0 1]
[0 0 0 0 1 0 1 1 0 0 1]
[0 0 0 0 1 0 0 1 1 1 0]"
JCQTbQsZAU?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 0 0 0 0 0 0 1 1 1 0]
[1 0 0 0 0 1 0 1 0 0 1]
[0 1 1 0 1 0 1 0 0 0 0]
[0 1 1 0 0 1 0 0 0 0 1]
[0 0 0 1 1 0 0 0 1 1 0]
[0 0 0 1 0 0 0 1 0 1 1]
[0 0 0 1 0 0 0 1 1 0 1]
[0 0 0 0 1 0 1 0 1 1 0]"
JCQTbQsYaY?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 0 0 0 1 0 0 1 1 0 0]
[1 0 0 1 0 1 0 0 0 1 0]
[0 1 1 0 1 0 1 0 0 0 0]
[0 1 1 0 0 1 0 0 0 0 1]
[0 0 0 1 0 0 0 0 1 1 1]
[0 0 0 1 0 0 0 1 0 1 1]
[0 0 0 0 1 0 0 1 1 0 1]
[0 0 0 0 0 0 1 1 1 1 0]"
JCQTbRaNAY?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 0 0]
[1 0 0 0 0 0 0 1 0 1 1]
[0 1 1 0 0 0 1 0 1 0 0]
[0 0 1 0 0 1 0 0 1 1 0]
[0 0 0 1 1 0 0 0 0 1 1]
[0 0 0 1 0 1 1 0 0 0 1]
[0 0 0 0 1 0 1 1 0 0 1]
[0 0 0 0 1 0 0 1 1 1 0]"
JCQTbRQZ@Y?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 0 0 0 0 0 1 1 1 0]
[1 0 0 0 0 1 0 1 0 0 1]
[0 1 1 0 1 0 0 1 0 0 0]
[0 1 0 0 0 0 0 0 1 1 1]
[0 0 1 1 1 1 0 0 0 0 0]
[0 0 0 1 0 0 1 0 0 1 1]
[0 0 0 1 0 0 1 0 1 0 1]
[0 0 0 0 1 0 1 0 1 1 0]"
JCQTbREZ@q?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 0 1 0 0 0]
[1 0 0 0 0 0 1 0 1 1 0]
[1 0 0 0 0 1 0 1 0 0 1]
[0 1 1 0 1 0 0 1 0 0 0]
[0 1 0 1 0 0 0 0 1 0 1]
[0 0 1 0 1 1 0 0 0 1 0]
[0 0 0 1 0 0 1 0 0 1 1]
[0 0 0 1 0 0 0 1 1 0 1]
[0 0 0 0 1 0 1 0 1 1 0]"
JCQTbIwYaY?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 1 0 1 0 0 0 0 0]
[1 0 1 0 0 0 0 1 1 0 0]
[1 0 0 0 0 0 1 0 0 1 1]
[0 1 1 0 0 0 1 0 0 1 0]
[0 1 0 0 1 1 0 0 0 0 1]
[0 0 0 1 0 0 0 0 1 1 1]
[0 0 0 1 0 0 0 1 0 1 1]
[0 0 0 0 1 1 0 1 1 0 0]
[0 0 0 0 1 0 1 1 1 0 0]"
JCQTbIwRbQ?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 1 1 0 0 0]
[1 1 0 0 0 1 0 0 1 0 0]
[1 0 0 0 0 0 0 0 1 1 1]
[0 1 0 1 0 0 1 0 1 0 0]
[0 0 1 0 0 1 0 0 0 1 1]
[0 0 1 0 0 0 0 0 1 1 1]
[0 0 0 1 1 1 0 1 0 0 0]
[0 0 0 0 1 0 1 1 0 0 1]
[0 0 0 0 1 0 1 1 0 1 0]"
JCQTaYqZBQ?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 1 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[1 0 0 0 0 1 0 1 1 0 0]
[1 0 0 0 0 0 1 0 0 1 1]
[0 1 1 1 0 0 1 0 0 0 0]
[0 1 1 0 1 1 0 0 0 0 0]
[0 0 0 1 0 0 0 0 1 1 1]
[0 0 0 1 0 0 0 1 0 1 1]
[0 0 0 0 1 0 0 1 1 0 1]
[0 0 0 0 1 0 0 1 1 1 0]"
JCQRRRgLci?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 0 0 0 1 1 1 0 0 0]
[1 0 0 1 0 0 0 0 1 1 0]
[1 0 1 0 0 0 0 0 1 1 0]
[1 0 0 0 0 0 0 0 1 1 1]
[0 1 0 0 0 0 1 1 1 0 0]
[0 1 0 0 0 1 0 1 0 0 1]
[0 1 0 0 0 1 1 0 0 0 1]
[0 0 1 1 1 1 0 0 0 0 0]
[0 0 1 1 1 0 0 0 0 0 1]
[0 0 0 0 1 0 1 1 0 1 0]"
JCQRRPilCi?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 1 0 0 0 0 0 0]
[1 1 0 1 0 1 0 0 0 0 0]
[1 1 1 0 0 1 0 0 0 0 0]
[1 1 0 0 0 1 1 0 0 0 0]
[0 0 1 1 1 0 0 1 0 0 0]
[0 0 0 0 1 0 0 0 1 1 1]
[0 0 0 0 0 1 0 0 1 1 1]
[0 0 0 0 0 0 1 1 0 1 1]
[0 0 0 0 0 0 1 1 1 0 1]
[0 0 0 0 0 0 1 1 1 1 0]"
JCdbCrWX`M?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 1 0 1 0 0 0 0]
[1 1 0 0 1 1 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[0 1 0 1 1 0 0 1 0 0 0]
[0 0 1 0 0 0 0 0 1 1 1]
[0 0 0 0 0 1 0 0 1 1 1]
[0 0 0 0 0 0 1 1 0 1 1]
[0 0 0 0 0 0 1 1 1 0 1]
[0 0 0 0 0 0 1 1 1 1 0]"
JCdbCrSX`U?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 1 1 0 0 0 0 0]
[1 1 0 0 1 0 1 0 0 0 0]
[1 0 1 1 0 0 1 0 0 0 0]
[0 1 1 0 0 0 0 1 1 0 0]
[0 0 0 1 1 0 0 0 0 1 1]
[0 0 0 0 0 1 0 0 1 1 1]
[0 0 0 0 0 1 0 1 0 1 1]
[0 0 0 0 0 0 1 1 1 0 1]
[0 0 0 0 0 0 1 1 1 1 0]"
JCdbCqXXbK?,"[0 1 1 1 1 0 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[1 1 0 0 1 1 0 0 0 0 0]
[1 1 0 0 1 1 0 0 0 0 0]
[1 0 1 1 0 1 0 0 0 0 0]
[0 1 1 1 1 0 0 0 0 0 0]
[0 0 0 0 0 0 0 1 1 1 1]
[0 0 0 0 0 0 1 0 1 1 1]
[0 0 0 0 0 0 1 1 0 1 1]
[0 0 0 0 0 0 1 1 1 0 1]
[0 0 0 0 0 0 1 1 1 1 0]"
J?B~vr{}fq?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[0 0 1 1 1 1 1 0 1 0 0]
[0 0 1 1 1 1 1 1 0 0 0]
[0 0 1 1 1 1 1 0 0 0 1]
[0 0 1 1 1 1 1 0 0 1 0]"
J?bvvry~By?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 0 0 0 1 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 0 1 1 1 1 0 1 0 0]
[0 0 1 1 1 1 1 1 0 0 0]
[0 0 1 1 1 1 1 0 0 0 1]
[0 0 1 1 1 1 1 0 0 1 0]"
J?b~vrw~Bf?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 1 0 0 0 0]
[1 1 0 1 0 0 0 1 1 1 0]
[1 1 1 0 0 0 0 1 1 1 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[0 0 1 1 1 1 1 0 0 0 1]
[0 0 1 1 1 1 1 0 0 0 1]
[0 0 1 1 1 1 1 0 0 0 1]
[0 0 0 0 1 1 1 1 1 1 0]"
J?ovvz{~Fk?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 0 0 0 1 1 1 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 0 0 0 1 1 1 1 0 1]
[1 0 0 0 1 0 0 1 1 1 1]
[1 0 0 0 1 0 0 1 1 1 1]
[0 1 1 1 1 1 1 0 0 0 0]
[0 1 1 1 1 1 1 0 0 0 0]
[0 1 1 1 0 1 1 0 0 0 1]
[0 0 1 1 1 1 1 0 0 1 0]"
J?qvvr{~Bm?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 0 0 0 1 1 1 0]
[1 1 0 0 1 0 0 1 1 1 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 1 1 1 0 0 1]
[1 0 0 0 1 0 0 1 1 1 1]
[1 0 0 0 1 0 0 1 1 1 1]
[0 1 1 1 1 1 1 0 0 0 0]
[0 1 1 1 0 1 1 0 0 0 1]
[0 1 1 1 0 1 1 0 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
J?qvnr{~Bu?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 0 0 0 1 1 1 0]
[1 1 0 0 1 0 0 1 1 0 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 1 1 1 0 0 1]
[1 0 0 0 1 0 0 1 1 1 1]
[1 0 0 0 1 0 0 1 1 1 1]
[0 1 1 1 1 1 1 0 0 0 0]
[0 1 1 1 0 1 1 0 0 1 0]
[0 1 0 1 0 1 1 0 1 0 1]
[0 0 1 1 1 1 1 0 0 1 0]"
J?o~vr{|fi?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 1 0 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 0 1 1 1 1 0 0 1 0]
[0 1 0 1 1 1 1 0 0 0 1]
[0 0 1 1 1 1 1 1 0 0 0]
[0 0 1 1 1 1 1 0 1 0 0]"
J?o~vjy~Fi?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 1 0 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 0 1 1 1 1 0 1 0 0]
[0 1 0 1 1 1 1 1 0 0 0]
[0 0 1 1 1 1 1 0 0 0 1]
[0 0 1 1 1 1 1 0 0 1 0]"
J?q~fr{}bm?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 1 0 0 1 0]
[1 1 1 0 0 0 0 1 1 0 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 0 1 1 1 1 0 0 0 1]
[0 1 0 1 1 1 1 0 0 1 0]
[0 0 1 0 1 1 1 0 1 0 1]
[0 0 0 1 1 1 1 1 0 1 0]"
J?q~fr{|bu?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 1 0 0 1 0]
[1 1 1 0 0 0 0 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 0 1 1 1 1 0 1 0 0]
[0 1 0 0 1 1 1 1 0 0 1]
[0 0 1 1 1 1 1 0 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
J?q~fr{^fe?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 1 1 0 0 0]
[1 1 1 0 0 0 0 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 1 0 1 1 1 0 0 1 0]
[0 1 0 1 1 1 1 0 0 0 1]
[0 0 0 1 1 1 1 1 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
J?q~fhz~Fs?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 1 0 0 1 0]
[1 1 1 0 0 0 0 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 0 1 1 1 1 0 0 0 1]
[0 1 0 0 1 1 1 0 0 1 1]
[0 0 1 1 1 1 1 0 1 0 0]
[0 0 0 1 1 1 1 1 1 0 0]"
J?q~ff{~Bu?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 1 0 1 1 1 0 0 0]
[1 1 1 0 0 0 0 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 1 1 1 1 1 0 0 0 0]
[0 1 0 0 1 1 1 0 0 1 1]
[0 0 0 1 1 1 1 0 1 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
J?zTfx}}fk?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 0 1 0 1 1]
[1 1 0 0 0 1 0 1 1 1 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 1 0 0 1 0 1 1 0]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 1 1 1 0 1 0 0 0 1]
[0 1 0 1 1 1 1 0 0 0 1]
[0 0 1 1 1 1 1 0 0 0 1]
[0 0 1 0 1 0 1 1 1 1 0]"
J?zVdzy~Bm?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 0 1 1 1 0]
[1 1 0 0 0 1 0 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 1 0 0 1 0 1 0 1]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 1 1 1 0 1 0 0 1 0]
[0 1 1 0 1 1 1 0 0 0 1]
[0 0 1 1 1 0 1 1 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
J?zVdzy|by?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 0 0 0 1 1 1 1 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 1 1 1 0 1]
[1 1 0 0 0 0 1 1 0 1 1]
[1 0 1 0 1 1 0 0 0 1 1]
[0 1 1 1 1 1 0 0 1 0 0]
[0 0 1 1 1 0 0 1 0 1 1]
[0 0 1 1 0 1 1 0 1 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
J?zVfe}~By?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 0 1 0 1 1]
[1 1 0 0 0 1 0 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 1 0 0 1 1 1 0 0]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 1 0 1 1 1 0 0 1 0]
[0 1 0 1 1 1 1 0 0 0 1]
[0 0 1 1 1 0 1 1 0 0 1]
[0 0 1 1 1 0 1 0 1 1 0]"
J?zTvr{|bm?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 0 1 0 1 1]
[1 1 0 0 0 1 0 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 1 0 0 1 0 1 1 0]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 1 0 1 0 1 0 0 1 1]
[0 1 0 1 1 1 1 0 0 0 1]
[0 0 1 1 1 1 1 1 0 0 0]
[0 0 1 1 1 0 1 1 1 0 0]"
J?zTvj{|bu?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 0 1 0 1 1]
[1 1 0 0 0 1 0 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 1 0 0 1 0 0 1 1]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 1 0 1 0 1 0 1 1 0]
[0 1 0 1 1 0 1 1 0 0 1]
[0 0 1 1 1 1 1 1 0 0 0]
[0 0 1 1 1 1 1 0 1 0 0]"
J?zTvjy~Bm?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 0 1 1 1 0]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 1 0 1 0 1 1]
[1 0 1 0 1 0 1 0 0 1 1]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 1 1 1 0 1 0 1 0 0]
[0 1 1 1 0 0 1 1 0 0 1]
[0 0 1 1 1 1 1 0 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
J?zTrzu|fq?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 0 0 1 1 0 0]
[1 1 0 0 0 1 0 1 1 1 0]
[1 1 0 0 0 1 0 1 0 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 1 0 0 1 1 0 0 1]
[1 0 0 0 0 1 0 1 1 1 1]
[0 1 1 1 1 1 1 0 0 0 0]
[0 1 1 0 1 0 1 0 0 1 1]
[0 0 1 1 1 0 1 0 1 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
J?zvfb{fru?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 0 0 0 1 1 1 1 0]
[1 1 0 0 0 0 1 0 1 1 1]
[1 1 0 0 0 0 1 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 1 1 0 0 1 0 0 1]
[0 1 1 0 0 1 1 0 1 1 0]
[0 0 1 1 1 1 0 1 0 0 1]
[0 0 1 1 1 1 0 1 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
J?z^fb{Nve?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 1 1 0 1 1 0 0 0]
[1 1 1 0 0 0 0 0 1 1 1]
[1 1 1 0 0 0 0 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 1 0 0 1 1 0 1 1 0]
[0 0 0 1 1 1 1 1 0 0 1]
[0 0 0 1 1 1 1 1 0 0 1]
[0 0 0 1 1 1 1 0 1 1 0]"
J?z^f_~}fi?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 0 0 0 1 0 1 1 1]
[1 1 0 0 0 0 1 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 1 0 0 0 0 1 1 1 1 0]
[1 0 1 1 0 1 0 1 0 0 1]
[0 1 0 0 1 1 1 0 1 0 1]
[0 0 1 1 1 1 0 1 0 1 0]
[0 0 1 1 1 1 0 0 1 0 1]
[0 0 1 1 1 0 1 1 0 1 0]"
J?z^dzq^Vd?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 1 0 0 0 0]
[1 1 0 1 1 1 1 0 0 0 0]
[1 1 1 0 0 0 0 1 1 1 0]
[1 1 1 0 0 0 0 1 1 0 1]
[1 1 1 0 0 0 0 1 0 1 1]
[1 1 1 0 0 0 0 0 1 1 1]
[0 0 0 1 1 1 0 0 1 1 1]
[0 0 0 1 1 0 1 1 0 1 1]
[0 0 0 1 0 1 1 1 1 0 1]
[0 0 0 0 1 1 1 1 1 1 0]"
JCRd~ry~By?,"[0 1 1 1 1 1 1 0 0 0 0]
[1 0 1 1 1 1 0 1 0 0 0]
[1 1 0 0 0 0 1 0 1 1 1]
[1 1 0 0 1 0 0 1 1 1 0]
[1 1 0 1 0 0 0 0 1 1 1]
[1 1 0 0 0 0 0 1 1 1 1]
[1 0 1 0 0 0 0 1 1 1 1]
[0 1 0 1 0 1 1 0 1 0 1]
[0 0 1 1 1 1 1 1 0 0 0]
[0 0 1 1 1 1 1 0 0 0 1]
[0 0 1 0 1 1 1 1 0 1 0]"
