Graph String Name,Masrik Form of Adjacency Matrix
G?AENs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 0]"
G?AEL{,"[0 1 1 1 1 0 0 0]
[1 0 1 1 0 1 1 1]
[1 1 0 1 0 0 0 0]
[1 1 1 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]"
G?AEN{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 0 0 0]
[1 1 0 1 0 0 0 0]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]"
G?AFfO,"[0 1 1 1 1 0 0 0]
[1 0 0 0 0 1 1 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 0 0 1]
[0 1 0 0 0 0 0 0]
[0 0 0 0 0 1 0 0]"
G?AFeW,"[0 1 1 1 1 0 0 0]
[1 0 0 0 0 1 1 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 1 1]
[0 1 0 0 0 1 0 0]
[0 0 0 0 0 1 0 0]"
G?AFbW,"[0 1 1 1 1 0 0 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 1 0]
[0 0 1 1 0 1 0 1]
[0 0 0 0 0 0 1 0]"
G?AFfo,"[0 1 1 1 1 1 0 0]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 1 0 0 0]
[0 1 0 0 0 0 0 0]"
G?AFfW,"[0 1 1 1 1 0 0 0]
[1 0 0 0 0 1 1 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 0 1 1]
[0 1 0 0 0 1 0 0]
[0 0 0 0 0 1 0 0]"
G?AFbw,"[0 1 1 1 1 1 0 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 1]
[0 0 1 1 1 0 1 0]"
G?AFfS,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]
[0 0 1 0 0 0 0 0]"
G?AFe[,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 0]
[0 1 0 0 0 0 0 0]"
G?AFb[,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 1 0 0 0]
[0 1 0 0 0 0 0 0]"
G?AFfw,"[0 1 1 1 1 1 1 0]
[1 0 1 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 0 1 1 1 0 0]"
G?AFfs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 0 1 0 0 0 0 0]"
G?AFf[,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 0]
[0 1 0 0 0 0 0 0]"
G?AFb{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 1 0 0]"
G?AFf{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 0 0]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 0]
[1 0 0 0 0 0 0 0]"
G?ABv_,"[0 1 1 1 1 0 0 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 0 1 0]
[0 0 0 0 0 1 0 1]
[0 0 0 0 0 0 1 0]"
G?ABvG,"[0 1 1 1 1 0 0 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 1 1]
[0 0 0 0 0 1 0 1]
[0 0 0 0 0 1 1 0]"
G?ABvo,"[0 1 1 1 1 1 0 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 1 0 0 0 0 0 0]
[0 0 1 1 1 1 0 0]"
G?ABvg,"[0 1 1 1 1 0 0 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 0 1 1]
[0 0 0 0 0 1 0 1]
[0 0 0 0 0 1 1 0]"
G?ABvc,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 1]
[0 0 0 0 0 0 1 0]"
G?ABvK,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 1]
[0 1 0 0 0 0 1 0]"
G?ABvw,"[0 1 1 1 1 1 1 0]
[1 0 1 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 0 0 1 1 1 1 0]"
G?ABvs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 1]
[0 0 0 0 0 0 1 0]"
G?ABvk,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 1]
[0 1 0 0 0 0 1 0]"
G?ABv{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 1 0]"
G?AFKw,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 0 0]
[1 1 0 0 0 1 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 1 1]
[0 0 0 0 0 1 0 0]
[0 0 0 0 0 1 0 0]"
G?AFNo,"[0 1 1 1 1 1 0 0]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 0 0 1]
[0 1 0 0 0 0 1 0]"
G?AFMw,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 0 0]
[1 1 0 0 0 1 0 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 0 0 1 1]
[0 0 0 0 0 1 0 0]
[0 0 0 0 0 1 0 0]"
G?AFK{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 1 1]
[1 1 0 1 0 0 0 0]
[1 1 1 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]"
G?AFNw,"[0 1 1 1 1 1 1 0]
[1 0 1 0 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 1 0 0 0]"
G?AFNs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 0 0 1]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 0]"
G?AFM{,"[0 1 1 1 1 1 0 0]
[1 0 1 1 1 0 1 1]
[1 1 0 1 0 0 0 0]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]"
G?AFN{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 0 0]
[1 1 0 1 0 0 0 0]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]"
G?AFvo,"[0 1 1 1 1 1 0 0]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[0 1 1 1 1 1 0 0]
[0 1 0 0 0 0 0 0]"
G?AFvg,"[0 1 1 1 1 1 0 0]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 1 0 0 1]
[0 1 0 0 0 0 1 0]"
G?AFrw,"[0 1 1 1 1 1 0 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 1 0 0 0 0 0 1]
[0 0 1 1 1 1 1 0]"
G?AFvw,"[0 1 1 1 1 1 1 0]
[1 0 1 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 1 0 1 1 1 1 0]"
G?AFvs,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 1 0]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[0 0 1 0 0 0 0 0]"
G?AFvk,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 0]"
G?AFr{,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 1]
[0 1 0 0 0 0 1 0]"
G?AFv{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 0]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 0 0 0]"
G?AFnW,"[0 1 1 1 1 1 0 0]
[1 0 1 0 0 0 1 0]
[1 1 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[0 1 1 1 1 0 0 1]
[0 0 0 0 0 0 1 0]"
G?AFnw,"[0 1 1 1 1 1 1 0]
[1 0 1 0 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 1 1 1 1 0 0]"
G?AFn[,"[0 1 1 1 1 1 1 0]
[1 0 1 1 1 1 0 1]
[1 1 0 1 0 0 0 0]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]"
G?AFn{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 0]
[1 1 0 1 0 0 0 0]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]"
G?AF~w,"[0 1 1 1 1 1 1 0]
[1 0 1 0 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 1 1 1 1 1 1 0]"
G?AF~{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 1]
[1 1 0 1 0 0 0 0]
[1 1 1 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]"
G?BEDo,"[0 1 1 0 0 0 0 0]
[1 0 0 1 1 0 0 0]
[1 0 0 1 0 0 0 0]
[0 1 1 0 0 0 0 0]
[0 1 0 0 0 1 1 1]
[0 0 0 0 1 0 0 0]
[0 0 0 0 1 0 0 0]
[0 0 0 0 1 0 0 0]"
G?BEFo,"[0 1 1 1 1 1 0 0]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 0]
[0 1 1 0 0 0 0 0]"
G?BEDw,"[0 1 1 1 0 0 0 0]
[1 0 1 0 1 1 1 0]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[0 1 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]
[0 0 1 1 0 0 0 0]"
G?BEFw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 0 1 1 0 0 0 0]"
G?BEF{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 0 0 0 0]
[1 1 0 0 1 0 0 0]
[1 1 0 0 1 0 0 0]
[1 0 1 1 0 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]"
G?BDAo,"[0 1 1 1 0 0 0 0]
[1 0 0 0 1 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 1 0 0]
[0 0 0 0 1 0 1 0]
[0 0 0 0 0 1 0 1]
[0 0 0 0 0 0 1 0]"
G?BDEo,"[0 1 1 1 1 0 0 0]
[1 0 0 0 0 1 1 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 0]
[0 1 0 0 0 0 0 1]
[0 0 0 0 0 0 1 0]"
G?BDBo,"[0 1 1 1 1 0 0 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 1]
[0 0 1 0 0 0 0 1]
[0 0 0 0 0 1 1 0]"
G?BDCw,"[0 1 1 1 0 0 0 0]
[1 0 1 0 1 1 0 0]
[1 1 0 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]
[0 0 1 0 0 0 0 1]
[0 0 0 0 0 0 1 0]"
G?BDAw,"[0 1 1 1 1 0 0 0]
[1 0 1 0 0 1 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 1 0]
[0 0 0 0 0 1 0 1]
[0 0 0 0 0 0 1 0]"
G?BD@w,"[0 1 1 1 0 0 0 0]
[1 0 0 0 1 1 1 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 1]
[0 1 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]
[0 0 1 0 1 0 0 0]"
G?BD?{,"[0 1 1 1 0 0 0 0]
[1 0 0 0 1 1 1 0]
[1 0 0 0 1 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 1]
[0 1 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]
[0 0 0 0 1 0 0 0]"
G?BDFo,"[0 1 1 1 1 1 0 0]
[1 0 0 0 0 0 1 1]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 0]
[0 1 0 1 0 0 0 0]"
G?BDEw,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 0 0]
[1 1 0 0 0 0 1 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 0 1 0 0 0 0 1]
[0 0 0 0 0 0 1 0]"
G?BDDw,"[0 1 1 1 0 0 0 0]
[1 0 1 0 1 1 1 0]
[1 1 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 1]
[0 1 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]
[0 0 1 0 1 0 0 0]"
G?BDBw,"[0 1 1 1 1 1 0 0]
[1 0 1 0 0 0 1 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 1]
[0 0 0 1 0 0 1 0]"
G?BDC{,"[0 1 1 1 0 0 0 0]
[1 0 1 0 1 1 1 0]
[1 1 0 0 1 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 1]
[0 1 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]
[0 0 0 0 1 0 0 0]"
G?BDA{,"[0 1 1 1 1 1 0 0]
[1 0 0 0 0 0 1 1]
[1 0 0 1 0 0 1 0]
[1 0 1 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 0]
[0 1 0 0 0 0 0 0]"
G?BDFw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 0 1 0 1 0 0 0]"
G?BDE{,"[0 1 1 1 1 1 1 0]
[1 0 1 0 0 0 0 1]
[1 1 0 1 0 0 0 0]
[1 0 1 0 1 0 0 0]
[1 0 0 1 0 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]"
G?BDB{,"[0 1 1 1 1 1 1 0]
[1 0 1 0 0 0 0 1]
[1 1 0 0 0 0 0 0]
[1 0 0 0 1 0 0 1]
[1 0 0 1 0 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 1 0 0 0 0]"
G?BDF{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 0 0 0 0]
[1 1 0 0 1 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 1 0 0 1 0 0]
[1 0 0 0 1 0 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]"
G?B@dO,"[0 1 1 0 0 0 0 0]
[1 0 0 1 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 1 1 0 0]
[0 0 0 1 0 0 1 0]
[0 0 0 1 0 0 0 0]
[0 0 0 0 1 0 0 1]
[0 0 0 0 0 0 1 0]"
G?B@`W,"[0 1 1 1 0 0 0 0]
[1 0 0 0 1 1 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 1 0]
[0 1 0 0 0 0 0 0]
[0 0 0 0 1 0 0 1]
[0 0 0 0 0 0 1 0]"
G?B@_[,"[0 1 1 1 0 0 0 0]
[1 0 0 0 1 1 0 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 1 1]
[0 1 0 0 0 0 0 0]
[0 0 0 0 1 0 0 0]
[0 0 0 0 1 0 0 0]"
G?B@fO,"[0 1 1 1 1 0 0 0]
[1 0 0 0 0 1 0 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 1]
[0 0 1 1 0 0 0 0]
[0 0 0 0 0 1 0 0]"
G?B@dW,"[0 1 1 1 0 0 0 0]
[1 0 1 0 1 1 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 1 0]
[0 1 0 0 0 0 0 0]
[0 0 0 0 1 0 0 1]
[0 0 0 0 0 0 1 0]"
G?B@`w,"[0 1 1 1 0 0 0 0]
[1 0 0 0 1 1 1 0]
[1 0 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 1]
[0 1 0 0 0 0 0 1]
[0 1 0 0 0 0 0 0]
[0 0 0 0 1 1 0 0]"
G?B@c[,"[0 1 1 1 0 0 0 0]
[1 0 1 0 1 1 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 1 1]
[0 1 0 0 0 0 0 0]
[0 0 0 0 1 0 0 0]
[0 0 0 0 1 0 0 0]"
G?B@fo,"[0 1 1 1 1 1 0 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 0 0]
[0 0 0 1 1 0 0 0]"
G?B@fW,"[0 1 1 1 1 1 0 0]
[1 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 1 0]
[1 0 0 0 0 0 0 0]
[0 0 0 0 1 0 0 1]
[0 0 0 0 0 0 1 0]"
G?B@dw,"[0 1 1 1 0 0 0 0]
[1 0 1 0 1 1 1 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 1]
[0 1 0 0 0 0 0 1]
[0 1 0 0 0 0 0 0]
[0 0 0 0 1 1 0 0]"
G?B@e[,"[0 1 1 1 1 1 0 0]
[1 0 0 0 0 0 1 1]
[1 0 0 1 1 0 0 0]
[1 0 1 0 0 0 0 0]
[1 0 1 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]
[0 1 0 0 0 0 0 0]"
G?B@d[,"[0 1 1 1 0 0 0 0]
[1 0 1 0 1 1 1 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 0 0 0 1 0 1]
[0 1 0 0 1 0 0 0]
[0 1 0 0 0 0 0 0]
[0 0 0 0 1 0 0 0]"
G?B@fw,"[0 1 1 1 1 1 1 0]
[1 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 1]
[1 0 0 0 0 0 0 0]
[0 0 0 0 1 1 0 0]"
G?B@f[,"[0 1 1 1 1 1 1 0]
[1 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 1 0 1]
[1 0 0 0 1 0 0 0]
[1 0 0 0 0 0 0 0]
[0 0 0 0 1 0 0 0]"
G?B@f{,"[0 1 1 1 1 1 1 1]
[1 0 1 1 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 1 0 0 0 0 0 0]
[1 0 0 0 0 1 1 0]
[1 0 0 0 1 0 0 0]
[1 0 0 0 1 0 0 0]
[1 0 0 0 0 0 0 0]"
G?BF?w,"[0 1 1 1 0 0 0 0]
[1 0 0 0 1 0 0 0]
[1 0 0 0 1 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 1 0 0]
[0 0 0 0 1 0 1 1]
[0 0 0 0 0 1 0 0]
[0 0 0 0 0 1 0 0]"
G?BFEo,"[0 1 1 1 0 0 0 0]
[1 0 0 0 1 1 0 0]
[1 0 0 0 1 1 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 0 1 1]
[0 1 1 0 0 0 0 0]
[0 0 0 0 1 0 0 0]
[0 0 0 0 1 0 0 0]"
G?BFDo,"[0 1 1 1 0 0 0 0]
[1 0 0 0 1 1 0 0]
[1 0 0 0 1 0 0 0]
[1 0 0 0 0 1 0 0]
[0 1 1 0 0 0 0 0]
[0 1 0 1 0 0 1 1]
[0 0 0 0 0 1 0 0]
[0 0 0 0 0 1 0 0]"
G?BFCw,"[0 1 1 1 0 0 0 0]
[1 0 0 0 1 1 0 0]
[1 0 0 0 1 0 0 0]
[1 0 0 0 0 0 0 0]
[0 1 1 0 0 1 0 0]
[0 1 0 0 1 0 1 1]
[0 0 0 0 0 1 0 0]
[0 0 0 0 0 1 0 0]"
G?BF@w,"[0 1 1 1 0 0 0 0]
[1 0 0 0 1 0 0 0]
[1 0 0 0 1 0 0 0]
[1 0 0 0 0 1 0 0]
[0 1 1 0 0 1 0 0]
[0 0 0 1 1 0 1 1]
[0 0 0 0 0 1 0 0]
[0 0 0 0 0 1 0 0]"
